author_id_from,author_screen_name_from,status_id,to,edge_type
770729895374708736,KolinaKoltai,1363912210662060036,dfreelon,mention
770729895374708736,KolinaKoltai,1363728713880195074,p_goulding,mention
770729895374708736,KolinaKoltai,1363728713880195074,IAmJerdog,mention
770729895374708736,KolinaKoltai,1363728713880195074,jessicaewest,mention
770729895374708736,KolinaKoltai,1362536317687525379,DannahDennis,mention
770729895374708736,KolinaKoltai,1362528672930877441,DannahDennis,mention
770729895374708736,KolinaKoltai,1361854809528098822,DavidNemer,mention
770729895374708736,KolinaKoltai,1361854809528098822,mitpress,mention
770729895374708736,KolinaKoltai,1361806804087308288,uwcip,mention
770729895374708736,KolinaKoltai,1361806804087308288,uwcip,mention
770729895374708736,KolinaKoltai,1361806804087308288,dfreelon,mention
770729895374708736,KolinaKoltai,1361806804087308288,unc_citap,mention
770729895374708736,KolinaKoltai,1361787057459269632,dfreelon,mention
770729895374708736,KolinaKoltai,1361786083453800449,ViralityProject,mention
770729895374708736,KolinaKoltai,1361786083453800449,KolinaKoltai,mention
770729895374708736,KolinaKoltai,1361759673095888896,ProjectECHO,mention
770729895374708736,KolinaKoltai,1361749908705865729,lab_shenanigans,mention
770729895374708736,KolinaKoltai,1361748090617700352,PeterHotez,mention
770729895374708736,KolinaKoltai,1361738063379116033,lizzadwoskin,mention
770729895374708736,KolinaKoltai,1361738032357941248,uwcip,mention
770729895374708736,KolinaKoltai,1361228958004514830,_IgnacioCruz,mention
770729895374708736,KolinaKoltai,1361228533960384520,p_goulding,mention
770729895374708736,KolinaKoltai,1361228441043931136,p_goulding,mention
770729895374708736,KolinaKoltai,1361137581426008064,ViralityProject,mention
770729895374708736,KolinaKoltai,1360772566344822785,DevonGreyson,mention
770729895374708736,KolinaKoltai,1360772566344822785,jonathan_c_ong,mention
770729895374708736,KolinaKoltai,1360018909370351616,SarahNEmerson,mention
770729895374708736,KolinaKoltai,1360018909370351616,ozm,mention
770729895374708736,KolinaKoltai,1359967483021598723,uwcip,mention
770729895374708736,KolinaKoltai,1359967483021598723,uwcip,mention
770729895374708736,KolinaKoltai,1359957264648470528,profjsg,mention
770729895374708736,KolinaKoltai,1359957264648470528,cfiesler,mention
770729895374708736,KolinaKoltai,1359956773898055681,profjsg,mention
770729895374708736,KolinaKoltai,1359956773898055681,cfiesler,mention
770729895374708736,KolinaKoltai,1359943601417908226,ProjectECHO,mention
770729895374708736,KolinaKoltai,1359689182453501952,himanshuzade,mention
770729895374708736,KolinaKoltai,1359689182453501952,MelindaMcClure,mention
770729895374708736,KolinaKoltai,1359654417306324996,ajplus,mention
770729895374708736,KolinaKoltai,1357181662556160000,CT_Bergstrom,mention
770729895374708736,KolinaKoltai,1357181662556160000,DFisman,mention
770729895374708736,KolinaKoltai,1357181662556160000,skepticalIDdoc,mention
770729895374708736,KolinaKoltai,1357181662556160000,jkwan_md,mention
770729895374708736,KolinaKoltai,1357181662556160000,DrFahadRazak,mention
770729895374708736,KolinaKoltai,1357181662556160000,OntariosDoctors,mention
770729895374708736,KolinaKoltai,1357181662556160000,CaulfieldTim,mention
770729895374708736,KolinaKoltai,1357181662556160000,CPHO_Canada,mention
770729895374708736,KolinaKoltai,1357111017885454336,VICENews,mention
770729895374708736,KolinaKoltai,1357111017885454336,shayla__love,mention
770729895374708736,KolinaKoltai,1356782925681856512,Healthline,mention
770729895374708736,KolinaKoltai,1356782925681856512,Ashley_LizWelch,mention
770729895374708736,KolinaKoltai,1356743007572160513,cward1e,mention
770729895374708736,KolinaKoltai,1356709208331223040,UW_iSchool,mention
770729895374708736,KolinaKoltai,1356709208331223040,Prerna_99,mention
770729895374708736,KolinaKoltai,1356709208331223040,tanmit,mention
770729895374708736,KolinaKoltai,1356646088367763457,KelsReadsBooks,mention
770729895374708736,KolinaKoltai,1356646088367763457,KolinaKoltai,mention
770729895374708736,KolinaKoltai,1355289302545047557,firstdraftnews,mention
770729895374708736,KolinaKoltai,1355282604983943169,uwcip,mention
770729895374708736,KolinaKoltai,1354562614089531396,ssrc_org,mention
770729895374708736,KolinaKoltai,1354562614089531396,ShorensteinCtr,mention
770729895374708736,KolinaKoltai,1354562614089531396,uwcip,mention
770729895374708736,KolinaKoltai,1354562614089531396,SSRC_mtp,mention
770729895374708736,KolinaKoltai,1354241570782859268,rcalo,mention
770729895374708736,KolinaKoltai,1354241570782859268,katestarbird,mention
770729895374708736,KolinaKoltai,1353832899062059008,Astrenome,mention
770729895374708736,KolinaKoltai,1353832299008192518,morganklauss,mention
770729895374708736,KolinaKoltai,1352732794011545601,BrandingBrandi,mention
770729895374708736,KolinaKoltai,1352692412724875264,NicoleB_MD,mention
770729895374708736,KolinaKoltai,1352692408912232448,NPR,mention
770729895374708736,KolinaKoltai,1352419410498129922,mat_johnson,mention
770729895374708736,KolinaKoltai,1352334017731854337,JohnHolbein1,mention
770729895374708736,KolinaKoltai,1350224696759840768,actualdrdoctor,mention
770729895374708736,KolinaKoltai,1350151554016309248,JaneLytv,mention
770729895374708736,KolinaKoltai,1349808533185855491,julesopolis,mention
770729895374708736,KolinaKoltai,1349805487831752704,UWGradSchool,mention
770729895374708736,KolinaKoltai,1349805487831752704,KolinaKoltai,mention
770729895374708736,KolinaKoltai,1349805487831752704,uwcip,mention
770729895374708736,KolinaKoltai,1349439108297359360,farkasjohan,mention
770729895374708736,KolinaKoltai,1349366496632340480,PeterHotez,mention
770729895374708736,KolinaKoltai,1349161662838755335,aleszubajak,mention
770729895374708736,KolinaKoltai,1349126418186211328,jbakcoleman,mention
770729895374708736,KolinaKoltai,1349126418186211328,RachelEMoran,mention
770729895374708736,KolinaKoltai,1349126418186211328,uwcip,mention
770729895374708736,KolinaKoltai,1349126418186211328,UW_iSchool,mention
770729895374708736,KolinaKoltai,1349104409326673921,uwcip,mention
770729895374708736,KolinaKoltai,1349104409326673921,KolinaKoltai,mention
770729895374708736,KolinaKoltai,1349104409326673921,uwcip,mention
770729895374708736,KolinaKoltai,1349104409326673921,BostonJoan,mention
770729895374708736,KolinaKoltai,1349104409326673921,ShorensteinCtr,mention
770729895374708736,KolinaKoltai,1349104409326673921,KerriMPR,mention
770729895374708736,KolinaKoltai,1349104409326673921,MPRnews,mention
770729895374708736,KolinaKoltai,1349049392938930176,uwcip,mention
770729895374708736,KolinaKoltai,1349049392938930176,cailinmeister,mention
770729895374708736,KolinaKoltai,1349047230485782528,SeamusHughes,mention
770729895374708736,KolinaKoltai,1349047230485782528,_MAArgentino,mention
770729895374708736,KolinaKoltai,1349047230485782528,MemeStudiesRN,mention
770729895374708736,KolinaKoltai,1349032133277347842,RepJayapal,mention
770729895374708736,KolinaKoltai,1349027501947801600,KerriMPR,mention
770729895374708736,KolinaKoltai,1349027501947801600,BostonJoan,mention
770729895374708736,KolinaKoltai,1349007012512804873,kellygordonmn,mention
770729895374708736,KolinaKoltai,1349004474551975936,MPRnews,mention
770729895374708736,KolinaKoltai,1348799925576818688,WHO,mention
770729895374708736,KolinaKoltai,1348772207535669248,firstdraftnews,mention
770729895374708736,KolinaKoltai,1348741278511505408,sheeraf,mention
770729895374708736,KolinaKoltai,1348730369068077056,uwcip,mention
770729895374708736,KolinaKoltai,1348730369068077056,uwcip,mention
770729895374708736,KolinaKoltai,1348730369068077056,cailinmeister,mention
770729895374708736,KolinaKoltai,1347721387276816386,_MAArgentino,mention
770729895374708736,KolinaKoltai,1347709546635005952,ashleyrgold,mention
770729895374708736,KolinaKoltai,1347685760837668865,cward1e,mention
770729895374708736,KolinaKoltai,1347685760837668865,mdywebb,mention
770729895374708736,KolinaKoltai,1347685760837668865,shayurbani,mention
770729895374708736,KolinaKoltai,1347684380416724992,cward1e,mention
770729895374708736,KolinaKoltai,1347684380416724992,mdywebb,mention
770729895374708736,KolinaKoltai,1347684380416724992,shayurbani,mention
770729895374708736,KolinaKoltai,1347249809128738817,bigblackjacobin,mention
770729895374708736,KolinaKoltai,1347249809128738817,VICE,mention
770729895374708736,KolinaKoltai,1347230742368059393,p_goulding,mention
770729895374708736,KolinaKoltai,1346981129295859712,AmeliaNGibson,mention
770729895374708736,KolinaKoltai,1346975703053467652,katestarbird,mention
770729895374708736,KolinaKoltai,1346952099234414592,RachelEMoran,mention
770729895374708736,KolinaKoltai,1346943776032374786,MerriamWebster,mention
770729895374708736,KolinaKoltai,1346935565715791872,rljourno,mention
770729895374708736,KolinaKoltai,1346914924878942208,stevennelson10,mention
770729895374708736,KolinaKoltai,1346912743417208834,Citizen_16,mention
770729895374708736,KolinaKoltai,1346912049113169920,inminivanhell,mention
770729895374708736,KolinaKoltai,1346873586603024389,marylgray,mention
770729895374708736,KolinaKoltai,1346618272309891072,martinriedl,mention
770729895374708736,KolinaKoltai,1344768441337614336,uwcip,mention
770729895374708736,KolinaKoltai,1344768441337614336,uwcip,mention
770729895374708736,KolinaKoltai,1344083735755464704,nataliexdean,mention
770729895374708736,KolinaKoltai,1341968433743708160,DevonGreyson,mention
770729895374708736,KolinaKoltai,1341968433743708160,ProfessorIsIn,mention
770729895374708736,KolinaKoltai,1341967937486221312,DJOldFashioned,mention
770729895374708736,KolinaKoltai,1341552249135198209,noUpside,mention
770729895374708736,KolinaKoltai,1340738809273540609,BrendanNyhan,mention
770729895374708736,KolinaKoltai,1339737704129392640,uwcip,mention
770729895374708736,KolinaKoltai,1339737704129392640,Newsy,mention
770729895374708736,KolinaKoltai,1339737704129392640,uwcip,mention
770729895374708736,KolinaKoltai,1339737704129392640,KolinaKoltai,mention
770729895374708736,KolinaKoltai,1339620093630709760,BrandyZadrozny,mention
770729895374708736,KolinaKoltai,1339375932826505218,BrandyZadrozny,mention
770729895374708736,KolinaKoltai,1339333650219847680,noUpside,mention
770729895374708736,KolinaKoltai,1339332765666353153,sanjanacurtis,mention
1149023588818624512,uwcip,1369373296186232833,mbfhunzaker,mention
1149023588818624512,uwcip,1369373296186232833,velofemme,mention
1149023588818624512,uwcip,1369373296186232833,rubenzeo1,mention
1149023588818624512,uwcip,1369373296186232833,2020Partnership,mention
1149023588818624512,uwcip,1369361830477406208,DFRLab,mention
1149023588818624512,uwcip,1369361830477406208,2020Partnership,mention
1149023588818624512,uwcip,1369330239009095687,uwcip,mention
1149023588818624512,uwcip,1369313592437215232,uwcip,mention
1149023588818624512,uwcip,1369313592437215232,DavidNemer,mention
1149023588818624512,uwcip,1369061069851746306,KolinaKoltai,mention
1149023588818624512,uwcip,1369061069851746306,uwcip,mention
1149023588818624512,uwcip,1369061069851746306,NewYorker,mention
1149023588818624512,uwcip,1368985142350385158,uwcip,mention
1149023588818624512,uwcip,1368985142350385158,UVA,mention
1149023588818624512,uwcip,1368985142350385158,DavidNemer,mention
1149023588818624512,uwcip,1367982774540365824,KolinaKoltai,mention
1149023588818624512,uwcip,1367982774540365824,benwallacewells,mention
1149023588818624512,uwcip,1367982774540365824,NewYorker,mention
1149023588818624512,uwcip,1367920919834808323,uwcip,mention
1149023588818624512,uwcip,1367913956732366848,BeaverReaders,mention
1149023588818624512,uwcip,1367537010005532672,UVA,mention
1149023588818624512,uwcip,1367537010005532672,DavidNemer,mention
1149023588818624512,uwcip,1367537010005532672,uwcip,mention
1149023588818624512,uwcip,1367515437336948737,katestarbird,mention
1149023588818624512,uwcip,1367515437336948737,uwcip,mention
1149023588818624512,uwcip,1367515437336948737,2020Partnership,mention
1149023588818624512,uwcip,1367240895062372352,uwsian,mention
1149023588818624512,uwcip,1367231641542815746,igarciacamargo,mention
1149023588818624512,uwcip,1367231641542815746,katestarbird,mention
1149023588818624512,uwcip,1367230440075980802,LFDodds,mention
1149023588818624512,uwcip,1367230440075980802,2020Partnership,mention
1149023588818624512,uwcip,1367229979382087681,RachelEMoran,mention
1149023588818624512,uwcip,1367229979382087681,2020Partnership,mention
1149023588818624512,uwcip,1367229979382087681,uwcip,mention
1149023588818624512,uwcip,1367229540662087681,2020Partnership,mention
1149023588818624512,uwcip,1367229540662087681,katestarbird,mention
1149023588818624512,uwcip,1367229540662087681,hcdeUW,mention
1149023588818624512,uwcip,1367229540662087681,beeeeeers,mention
1149023588818624512,uwcip,1367229540662087681,uw_sociology,mention
1149023588818624512,uwcip,1367229540662087681,uwsian,mention
1149023588818624512,uwcip,1367229540662087681,UWSchoolofLaw,mention
1149023588818624512,uwcip,1367229540662087681,uwcip,mention
1149023588818624512,uwcip,1367229540662087681,jbakcoleman,mention
1149023588818624512,uwcip,1367222450170126336,2020Partnership,mention
1149023588818624512,uwcip,1367222450170126336,katestarbird,mention
1149023588818624512,uwcip,1367222450170126336,hcdeUW,mention
1149023588818624512,uwcip,1367222450170126336,beeeeeers,mention
1149023588818624512,uwcip,1367222450170126336,uw_sociology,mention
1149023588818624512,uwcip,1367222450170126336,uwsian,mention
1149023588818624512,uwcip,1367222450170126336,UWSchoolofLaw,mention
1149023588818624512,uwcip,1367222450170126336,2020Partnership,mention
1149023588818624512,uwcip,1367222450170126336,uwcip,mention
1149023588818624512,uwcip,1367220717364727812,2020Partnership,mention
1149023588818624512,uwcip,1367220717364727812,katestarbird,mention
1149023588818624512,uwcip,1367220717364727812,hcdeUW,mention
1149023588818624512,uwcip,1367220717364727812,beeeeeers,mention
1149023588818624512,uwcip,1367220717364727812,uw_sociology,mention
1149023588818624512,uwcip,1367220717364727812,uwsian,mention
1149023588818624512,uwcip,1367220717364727812,2020Partnership,mention
1149023588818624512,uwcip,1367217853657534464,2020Partnership,mention
1149023588818624512,uwcip,1367217853657534464,katestarbird,mention
1149023588818624512,uwcip,1367217853657534464,hcdeUW,mention
1149023588818624512,uwcip,1367217853657534464,beeeeeers,mention
1149023588818624512,uwcip,1367217853657534464,hcdeUW,mention
1149023588818624512,uwcip,1367217853657534464,2020Partnership,mention
1149023588818624512,uwcip,1367216093530624002,2020Partnership,mention
1149023588818624512,uwcip,1367216093530624002,katestarbird,mention
1149023588818624512,uwcip,1367216093530624002,uwcip,mention
1149023588818624512,uwcip,1367216093530624002,hcdeUW,mention
1149023588818624512,uwcip,1367204209486041089,2020Partnership,mention
1149023588818624512,uwcip,1367201546551762944,2020Partnership,mention
1149023588818624512,uwcip,1367201260831608832,2020Partnership,mention
1149023588818624512,uwcip,1367198109701316608,DFRLab,mention
1149023588818624512,uwcip,1367198109701316608,2020Partnership,mention
1149023588818624512,uwcip,1367198109701316608,stanfordio,mention
1149023588818624512,uwcip,1367148697906073606,katestarbird,mention
1149023588818624512,uwcip,1367140433306951687,katestarbird,mention
1149023588818624512,uwcip,1366959246026268677,hcdeUW,mention
1149023588818624512,uwcip,1366959246026268677,katestarbird,mention
1149023588818624512,uwcip,1366959246026268677,uwcip,mention
1149023588818624512,uwcip,1366927741644234753,BrandyZadrozny,mention
1149023588818624512,uwcip,1366921205526106114,KolinaKoltai,mention
1149023588818624512,uwcip,1366911839213219844,DFRLab,mention
1149023588818624512,uwcip,1366911839213219844,stanfordio,mention
1149023588818624512,uwcip,1366908907201830924,2020Partnership,mention
1149023588818624512,uwcip,1366908907201830924,2020Partnership,mention
1149023588818624512,uwcip,1366864829433057282,lisahmacpherson,mention
1149023588818624512,uwcip,1366846640791855104,DFRLab,mention
1149023588818624512,uwcip,1366846640791855104,2020Partnership,mention
1149023588818624512,uwcip,1366846640791855104,stanfordio,mention
1149023588818624512,uwcip,1366846640791855104,uwcip,mention
1149023588818624512,uwcip,1366846640791855104,Graphika_NYC,mention
1149023588818624512,uwcip,1366842694220140544,lisahmacpherson,mention
1149023588818624512,uwcip,1366842694220140544,iohnsands,mention
1149023588818624512,uwcip,1366842694220140544,knightfdn,mention
1149023588818624512,uwcip,1366842694220140544,jevinwest,mention
1149023588818624512,uwcip,1366821859371671552,uwcip,mention
1149023588818624512,uwcip,1366821859371671552,KolinaKoltai,mention
1149023588818624512,uwcip,1366821859371671552,DKThomp,mention
1149023588818624512,uwcip,1366821859371671552,TheAtlantic,mention
1149023588818624512,uwcip,1366551176531992577,UW_iSchool,mention
1149023588818624512,uwcip,1366442044676210688,KolinaKoltai,mention
1149023588818624512,uwcip,1366437855044591618,uwcip,mention
1149023588818624512,uwcip,1366437855044591618,stanfordio,mention
1149023588818624512,uwcip,1366437855044591618,Graphika_NYC,mention
1149023588818624512,uwcip,1366437855044591618,DFRLab,mention
1149023588818624512,uwcip,1366437855044591618,2020Partnership,mention
1149023588818624512,uwcip,1366425682612424711,CT_Bergstrom,mention
1149023588818624512,uwcip,1366425682612424711,KolinaKoltai,mention
1149023588818624512,uwcip,1366425682612424711,uwcip,mention
1149023588818624512,uwcip,1365867400504119298,FoleyJ0,mention
1149023588818624512,uwcip,1365413234526756864,WAStateLib,mention
1149023588818624512,uwcip,1365413234526756864,uwcip,mention
1149023588818624512,uwcip,1365406287555534849,2020Partnership,mention
1149023588818624512,uwcip,1365025988803850244,RachelEMoran,mention
1149023588818624512,uwcip,1365025988803850244,snewyuen,mention
1149023588818624512,uwcip,1365025988803850244,SBTNOfficial,mention
1149023588818624512,uwcip,1365025988803850244,uwcip,mention
1149023588818624512,uwcip,1365025988803850244,GWIDDP,mention
1149023588818624512,uwcip,1364354716491079683,MurrowCollege,mention
1149023588818624512,uwcip,1364261898443624450,uwcip,mention
1149023588818624512,uwcip,1364261898443624450,UW_iSchool,mention
1149023588818624512,uwcip,1364261898443624450,jevinwest,mention
1149023588818624512,uwcip,1364261898443624450,johnwenz,mention
1149023588818624512,uwcip,1364261898443624450,inversedotcom,mention
1149023588818624512,uwcip,1364228533984264193,BKLYNlibrary,mention
1149023588818624512,uwcip,1364228533984264193,jevinwest,mention
1149023588818624512,uwcip,1364228533984264193,CT_Bergstrom,mention
1149023588818624512,uwcip,1364228533984264193,uwcip,mention
1149023588818624512,uwcip,1364032947657994240,thedaily,mention
1149023588818624512,uwcip,1363975331573473283,uwcip,mention
1149023588818624512,uwcip,1363975331573473283,katestarbird,mention
1149023588818624512,uwcip,1363975331573473283,brianstelter,mention
1149023588818624512,uwcip,1363975331573473283,CNN,mention
1149023588818624512,uwcip,1363930300930134017,uwcip,mention
1149023588818624512,uwcip,1363930300930134017,camillefrancois,mention
1149023588818624512,uwcip,1363930300930134017,Klonick,mention
1149023588818624512,uwcip,1363930300930134017,ICTlivingston,mention
1149023588818624512,uwcip,1363930300930134017,IfeomaOzoma,mention
1149023588818624512,uwcip,1363930300930134017,jevinwest,mention
1149023588818624512,uwcip,1363930300930134017,BrandyZadrozny,mention
1149023588818624512,uwcip,1363911764094586880,jevinwest,mention
1149023588818624512,uwcip,1363911764094586880,CT_Bergstrom,mention
1149023588818624512,uwcip,1362930955460038660,UW_iSchool,mention
1149023588818624512,uwcip,1362916113303052294,dfreelon,mention
1149023588818624512,uwcip,1362916113303052294,unc_citap,mention
1149023588818624512,uwcip,1362465347488550914,emmaspiro,mention
1149023588818624512,uwcip,1362465347488550914,uwcip,mention
1149023588818624512,uwcip,1362465347488550914,dfreelon,mention
1149023588818624512,uwcip,1362449549206380548,uwcip,mention
1149023588818624512,uwcip,1362438094322995207,WSUVancouver,mention
1149023588818624512,uwcip,1362438094322995207,holden,mention
1149023588818624512,uwcip,1362438094322995207,nytimes,mention
1149023588818624512,uwcip,1362438094322995207,cwarzel,mention
1149023588818624512,uwcip,1361898204778823683,callin_bull,mention
1149023588818624512,uwcip,1361766190083764226,uwcip,mention
1149023588818624512,uwcip,1361766190083764226,dfreelon,mention
1149023588818624512,uwcip,1361766190083764226,unc_citap,mention
1149023588818624512,uwcip,1361728177828077569,uwcip,mention
1149023588818624512,uwcip,1361728177828077569,KolinaKoltai,mention
1149023588818624512,uwcip,1361728177828077569,washingtonpost,mention
1149023588818624512,uwcip,1361718877802045440,uwcip,mention
1149023588818624512,uwcip,1361718877802045440,MurrowCollege,mention
1149023588818624512,uwcip,1361352476201426944,taschagroup,mention
1149023588818624512,uwcip,1361352220642471936,ssrc_org,mention
1149023588818624512,uwcip,1361352220642471936,SSRC_mtp,mention
1149023588818624512,uwcip,1360351552708374529,ssrc_org,mention
1149023588818624512,uwcip,1360351552708374529,uwcip,mention
1149023588818624512,uwcip,1360351552708374529,ShorensteinCtr,mention
1149023588818624512,uwcip,1360346579534635010,USofDisaster,mention
1149023588818624512,uwcip,1360346579534635010,katestarbird,mention
1149023588818624512,uwcip,1360346579534635010,uwcip,mention
1149023588818624512,uwcip,1360300145917632518,uwcip,mention
1149023588818624512,uwcip,1360300145917632518,jevinwest,mention
1149023588818624512,uwcip,1360300145917632518,UW_iSchool,mention
1149023588818624512,uwcip,1360300145917632518,hechingerreport,mention
1149023588818624512,uwcip,1360294370629439488,Klonick,mention
1149023588818624512,uwcip,1360294370629439488,uwcip,mention
1149023588818624512,uwcip,1360019786562895874,KolinaKoltai,mention
1149023588818624512,uwcip,1359985014025297922,camillefrancois,mention
1149023588818624512,uwcip,1359985014025297922,uwcip,mention
1149023588818624512,uwcip,1359975744642846722,UW_iSchool,mention
1149023588818624512,uwcip,1359660002214989825,BeaverReaders,mention
1149023588818624512,uwcip,1359660002214989825,tipteachers,mention
1149023588818624512,uwcip,1359624954023538690,uwcip,mention
1149023588818624512,uwcip,1359569340337512450,ElegantLogic,mention
1149023588818624512,uwcip,1359569340337512450,uwcip,mention
1149023588818624512,uwcip,1359273088035115009,unc_citap,mention
1149023588818624512,uwcip,1359251388069412864,IfeomaOzoma,mention
1149023588818624512,uwcip,1359251388069412864,uwcip,mention
1149023588818624512,uwcip,1359246102927613953,uwcip,mention
1149023588818624512,uwcip,1359246102927613953,ElegantLogic,mention
1149023588818624512,uwcip,1359246102927613953,UW_iSchool,mention
1149023588818624512,uwcip,1359246102927613953,SRadnitz,mention
1149023588818624512,uwcip,1359246102927613953,UWJSIS,mention
1149023588818624512,uwcip,1359246102927613953,amyxzh,mention
1149023588818624512,uwcip,1359246102927613953,uwcse,mention
1149023588818624512,uwcip,1359238830008639490,BrandyZadrozny,mention
1149023588818624512,uwcip,1359236399011037185,camillefrancois,mention
1149023588818624512,uwcip,1359236399011037185,Klonick,mention
1149023588818624512,uwcip,1359236399011037185,ICTlivingston,mention
1149023588818624512,uwcip,1359236399011037185,IfeomaOzoma,mention
1149023588818624512,uwcip,1359236399011037185,jevinwest,mention
1149023588818624512,uwcip,1359236399011037185,BrandyZadrozny,mention
1149023588818624512,uwcip,1359235056405946368,uwcip,mention
1149023588818624512,uwcip,1359215745268289536,SSRC_mtp,mention
1149023588818624512,uwcip,1359215745268289536,ShorensteinCtr,mention
1149023588818624512,uwcip,1359215745268289536,uwcip,mention
1149023588818624512,uwcip,1358852635655168004,taschagroup,mention
1149023588818624512,uwcip,1358138660349087746,uwcip,mention
1149023588818624512,uwcip,1358138660349087746,hcdeUW,mention
1149023588818624512,uwcip,1358138660349087746,katestarbird,mention
1149023588818624512,uwcip,1357815076053340162,CourthouseNews,mention
1149023588818624512,uwcip,1357815076053340162,uwcip,mention
1149023588818624512,uwcip,1357815076053340162,RachelEMoran,mention
1149023588818624512,uwcip,1357803688438472710,uwcip,mention
1149023588818624512,uwcip,1357795512347291648,RachelEMoran,mention
1149023588818624512,uwcip,1357795512347291648,CourthouseNews,mention
1149023588818624512,uwcip,1357759595309977600,ssrc_org,mention
1149023588818624512,uwcip,1357759595309977600,SSRC_mtp,mention
1149023588818624512,uwcip,1357506955514834946,katestarbird,mention
1149023588818624512,uwcip,1357506955514834946,hcdeUW,mention
1149023588818624512,uwcip,1357506955514834946,uwcip,mention
1149023588818624512,uwcip,1357506955514834946,nature,mention
1149023588818624512,uwcip,1357121425383985152,KolinaKoltai,mention
1149023588818624512,uwcip,1357105462060015616,uwcip,mention
1149023588818624512,uwcip,1356783002114695168,KolinaKoltai,mention
1149023588818624512,uwcip,1356766899460136961,SSRC_mtp,mention
1149023588818624512,uwcip,1356706261283217411,UW_iSchool,mention
1149023588818624512,uwcip,1356706261283217411,Prerna_99,mention
1149023588818624512,uwcip,1356706261283217411,tanmit,mention
1149023588818624512,uwcip,1356395258095882241,UW_iSchool,mention
1149023588818624512,uwcip,1356395258095882241,Prerna_99,mention
1149023588818624512,uwcip,1356395258095882241,tanmit,mention
1149023588818624512,uwcip,1356395258095882241,seattletimes,mention
1149023588818624512,uwcip,1356300944779067394,ssrc_org,mention
1149023588818624512,uwcip,1355316513150918660,snewyuen,mention
1149023588818624512,uwcip,1355316513150918660,GWIDDP,mention
1149023588818624512,uwcip,1355316513150918660,uwcip,mention
1149023588818624512,uwcip,1355316513150918660,RachelEMoran,mention
1149023588818624512,uwcip,1355305558887153668,UW_iSchool,mention
1149023588818624512,uwcip,1355305558887153668,Prerna_99,mention
1149023588818624512,uwcip,1355305558887153668,uwcip,mention
1149023588818624512,uwcip,1355305558887153668,tanmit,mention
1149023588818624512,uwcip,1355297050577969152,KolinaKoltai,mention
1149023588818624512,uwcip,1355297050577969152,uwcip,mention
1149023588818624512,uwcip,1355255322965762048,RachelEMoran,mention
1149023588818624512,uwcip,1355255322965762048,snewyuen,mention
1149023588818624512,uwcip,1355012328907894787,glaittli,mention
1149023588818624512,uwcip,1355012328907894787,uwcip,mention
1149023588818624512,uwcip,1355012328907894787,UW_iSchool,mention
1149023588818624512,uwcip,1354897141047586820,taschagroup,mention
1149023588818624512,uwcip,1354897141047586820,uwcip,mention
1149023588818624512,uwcip,1354840076165935112,uwcip,mention
1149023588818624512,uwcip,1354556823890579458,ssrc_org,mention
1149023588818624512,uwcip,1354556823890579458,ShorensteinCtr,mention
1149023588818624512,uwcip,1354556823890579458,uwcip,mention
1149023588818624512,uwcip,1354556823890579458,SSRC_mtp,mention
1149023588818624512,uwcip,1354181175791652865,katestarbird,mention
1149023588818624512,uwcip,1354181175791652865,uwcip,mention
1149023588818624512,uwcip,1354181175791652865,nprAudie,mention
1149023588818624512,uwcip,1352686096291819520,RachelEMoran,mention
1149023588818624512,uwcip,1352686096291819520,uwcip,mention
1149023588818624512,uwcip,1352686096291819520,KolinaKoltai,mention
1149023588818624512,uwcip,1352683619760840710,uwcip,mention
1149023588818624512,uwcip,1352683619760840710,KolinaKoltai,mention
1149023588818624512,uwcip,1352683619760840710,NPR,mention
1149023588818624512,uwcip,1352303695837458436,uwcip,mention
1149023588818624512,uwcip,1352303695837458436,UW_iSchool,mention
1149023588818624512,uwcip,1352295352703991810,knightfdn,mention
1149023588818624512,uwcip,1350139612023308288,NUSL,mention
1149023588818624512,uwcip,1350139612023308288,latimes,mention
1149023588818624512,uwcip,1350139612023308288,NUSLclic,mention
1149023588818624512,uwcip,1350139612023308288,hartzog,mention
1149023588818624512,uwcip,1350139612023308288,rcalo,mention
1149023588818624512,uwcip,1350139612023308288,UWSchoolofLaw,mention
1149023588818624512,uwcip,1349807768094457857,UWGradSchool,mention
1149023588818624512,uwcip,1349807768094457857,KolinaKoltai,mention
1149023588818624512,uwcip,1349807768094457857,uwcip,mention
1149023588818624512,uwcip,1349802120074051589,UWSchoolofLaw,mention
1149023588818624512,uwcip,1349802120074051589,uwcip,mention
1149023588818624512,uwcip,1349482284219416576,UW_iSchool,mention
1149023588818624512,uwcip,1349482284219416576,uwcip,mention
1149023588818624512,uwcip,1349482284219416576,chriscoward,mention
1149023588818624512,uwcip,1349423699770765313,UW_iSchool,mention
1149023588818624512,uwcip,1349423699770765313,uwcip,mention
1149023588818624512,uwcip,1349157866721067009,emmaspiro,mention
1149023588818624512,uwcip,1349157866721067009,KolinaKoltai,mention
1149023588818624512,uwcip,1349157866721067009,jbakcoleman,mention
1149023588818624512,uwcip,1349157866721067009,RachelEMoran,mention
1149023588818624512,uwcip,1349129247143600128,KolinaKoltai,mention
1149023588818624512,uwcip,1349103496054804480,KolinaKoltai,mention
1149023588818624512,uwcip,1349103496054804480,uwcip,mention
1149023588818624512,uwcip,1349103496054804480,BostonJoan,mention
1149023588818624512,uwcip,1349103496054804480,ShorensteinCtr,mention
